"Accepted Symbol","Synonym Symbol","Symbol","Scientific Name","Hybrid Genus Indicator","Genus","Hybrid Species Indicator","Species","Subspecies Prefix","Hybrid Subspecies Indicator","Subspecies","Variety Prefix","Hybrid Variety Indicator","Variety","Subvariety Prefix","Subvariety","Forma Prefix","Forma","Genera/Binomial Author","Trinomial Author","Quadranomial Author","Questionable Taxon Indicator","Parents","Common Name","Category","Genus","Family","Order","SubClass","Class","SubDivision","Division","SuperDivision","SubKingdom","Kingdom"
"AGDE7","","AGDE7","Agrostis densiflora","","Agrostis","","densiflora","","","","","","","","","","","Vasey","","","","","California bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGEL4","","AGEL4","Agrostis elliottiana","","Agrostis","","elliottiana","","","","","","","","","","","Schult.","","","","","Elliott's bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGEX","","AGEX","Agrostis exarata","","Agrostis","","exarata","","","","","","","","","","","Trin.","","","","","spike bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGGI2","","AGGI2","Agrostis gigantea","","Agrostis","","gigantea","","","","","","","","","","","Roth","","","","","redtop","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGHA2","","AGHA2","Agrostis hallii","","Agrostis","","hallii","","","","","","","","","","","Vasey","","","","","Hall's bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGHE3","","AGHE3","Agrostis hendersonii","","Agrostis","","hendersonii","","","","","","","","","","","Hitchc.","","","","","Henderson's bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGHO","","AGHO","Agrostis hooveri","","Agrostis","","hooveri","","","","","","","","","","","Swallen","","","","","Hoover's bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGHO2","","AGHO2","Agrostis howellii","","Agrostis","","howellii","","","","","","","","","","","Scribn.","","","","","Howell's bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGHU","","AGHU","Agrostis humilis","","Agrostis","","humilis","","","","","","","","","","","Vasey","","","","","alpine bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGHY","","AGHY","Agrostis hyemalis","","Agrostis","","hyemalis","","","","","","","","","","","(Walter) Britton, Sterns & Poggenb.","","","","","winter bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGID","","AGID","Agrostis idahoensis","","Agrostis","","idahoensis","","","","","","","","","","","Nash","","","","","Idaho bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGLA","","AGLA","Agrostis lacuna-vernalis","","Agrostis","","lacuna-vernalis","","","","","","","","","","","P.M. Peterson & R. J. Soreng","","","","","vernal pool bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGME3","","AGME3","Agrostis mertensii","","Agrostis","","mertensii","","","","","","","","","","","Trin.","","","","","northern bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGMI3","","AGMI3","Agrostis microphylla","","Agrostis","","microphylla","","","","","","","","","","","Steud.","","","","","small-leaf bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGNE9","","AGNE9","Agrostis nebulosa","","Agrostis","","nebulosa","","","","","","","","","","","Boiss. & Reut. [excluded]","","","","","","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGOR","","AGOR","Agrostis oregonensis","","Agrostis","","oregonensis","","","","","","","","","","","Vasey","","","","","Oregon bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGPA8","","AGPA8","Agrostis pallens","","Agrostis","","pallens","","","","","","","","","","","Trin.","","","","","seashore bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGPA9","","AGPA9","Agrostis pauzhetica","","Agrostis","","pauzhetica","","","","","","","","","","","Prob.","","","","","Thermal Bent","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGPE","","AGPE","Agrostis perennans","","Agrostis","","perennans","","","","","","","","","","","(Walter) Tuck.","","","","","upland bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGRO4","","AGRO4","Agrostis rossiae","","Agrostis","","rossiae","","","","","","","","","","","Vasey","","","","","Ross' bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGSA3","","AGSA3","Agrostis sandwicensis","","Agrostis","","sandwicensis","","","","","","","","","","","Hillebr.","","","","","Hawai'i bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGSC5","","AGSC5","Agrostis scabra","","Agrostis","","scabra","","","","","","","","","","","Willd.","","","","","rough bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGST2","","AGST2","Agrostis stolonifera","","Agrostis","","stolonifera","","","","","","","","","","","L.","","","","","creeping bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGTR10","","AGTR10","Agrostis transcaspica","","Agrostis","","transcaspica","","","","","","","","","","","Litv.","","","","","","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGVA","","AGVA","Agrostis variabilis","","Agrostis","","variabilis","","","","","","","","","","","Rydb.","","","","","mountain bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGVI9","","AGVI9","Agrostis vinealis","","Agrostis","","vinealis","","","","","","","","","","","Schreb.","","","","","brown bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGVIV3","","AGVIV3","Agrostis vinealis ssp. vinealis","","Agrostis","","vinealis","ssp.","","vinealis","","","","","","","","Schreb.","Schreb.","","","","brown bentgrass","Monocot","Agrostis","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGROS3","","AGROS3","Agrostophyllum","","Agrostophyllum","","","","","","","","","","","","","Blume","","","","","agrostophyllum","","Agrostophyllum","Orchidaceae","Orchidales","Liliidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGEL9","","AGEL9","Agrostophyllum elongatum","","Agrostophyllum","","elongatum","","","","","","","","","","","(Ridl.) Schuit.","","","","","elongate agrostophyllum","","Agrostophyllum","Orchidaceae","Orchidales","Liliidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AGYRI","","AGYRI","Agyrium","","Agyrium","","","","","","","","","","","","","Fr.","","","","","agyrium lichen","Lichen","Agyrium","Agyriaceae","Lecanorales","","Ascomycetes","","Ascomycota","","","Fungi"
"AGRU3","","AGRU3","Agyrium rufum","","Agyrium","","rufum","","","","","","","","","","","(Pers.) Fr.","","","","","agyrium lichen","Lichen","Agyrium","Agyriaceae","Lecanorales","","Ascomycetes","","Ascomycota","","","Fungi"
"AHTIA","","AHTIA","Ahtiana","","Ahtiana","","","","","","","","","","","","","Goward","","","","","ahtiana lichen","Lichen","Ahtiana","Parmeliaceae","Lecanorales","","Ascomycetes","","Ascomycota","","","Fungi"
"AHAU","","AHAU","Ahtiana aurescens","","Ahtiana","","aurescens","","","","","","","","","","","(Tuck.) A. Thell & Randlane","","","","","","Lichen","Ahtiana","Parmeliaceae","Lecanorales","","Ascomycetes","","Ascomycota","","","Fungi"
"AHPA","","AHPA","Ahtiana pallidula","","Ahtiana","","pallidula","","","","","","","","","","","(Tuck. ex Riddle) Goward & A. Thell","","","","","","Lichen","Ahtiana","Parmeliaceae","Lecanorales","","Ascomycetes","","Ascomycota","","","Fungi"
"AHSP","","AHSP","Ahtiana sphaerosporella","","Ahtiana","","sphaerosporella","","","","","","","","","","","(Müll. Arg.) Goward","","","","","ahtiana lichen","Lichen","Ahtiana","Parmeliaceae","Lecanorales","","Ascomycetes","","Ascomycota","","","Fungi"
"AIDIA","","AIDIA","Aidia","","Aidia","","","","","","","","","","","","","Lour.","","","","","","Dicot","Aidia","Rubiaceae","Rubiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AICO2","","AICO2","Aidia cochinchinensis","","Aidia","","cochinchinensis","","","","","","","","","","","Lour.","","","","","","Dicot","Aidia","Rubiaceae","Rubiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AIRA2","","AIRA2","Aidia racemosa","","Aidia","","racemosa","","","","","","","","","","","(Cav.) Tirveng.","","","","","racemose aidia","","Aidia","Rubiaceae","Rubiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AILAN","","AILAN","Ailanthus","","Ailanthus","","","","","","","","","","","","","Desf.","","","","","ailanthus","Dicot","Ailanthus","Simaroubaceae","Sapindales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AIAL","","AIAL","Ailanthus altissima","","Ailanthus","","altissima","","","","","","","","","","","(Mill.) Swingle","","","","","tree of heaven","Dicot","Ailanthus","Simaroubaceae","Sapindales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AIPHA","","AIPHA","Aiphanes","","Aiphanes","","","","","","","","","","","","","Willd.","","","","","aiphanes","Monocot","Aiphanes","Arecaceae","Arecales","Arecidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AICA5","","AICA5","Aiphanes caryotifolia","","Aiphanes","","caryotifolia","","","","","","","","","","","(Kunth) H.A. Wendl.","","","","","coyure palm","Monocot","Aiphanes","Arecaceae","Arecales","Arecidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AICO","","AICO","Aiphanes corallina","","Aiphanes","","corallina","","","","","","","","","","","(Mart.) H.A. Wendl. ex Griseb.","","","","","coyor","Monocot","Aiphanes","Arecaceae","Arecales","Arecidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AIMI","","AIMI","Aiphanes minima","","Aiphanes","","minima","","","","","","","","","","","(Gaertn.) Burret","","","","","Guinea bactris","Monocot","Aiphanes","Arecaceae","Arecales","Arecidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AIRA","","AIRA","Aira","","Aira","","","","","","","","","","","","","L.","","","","","hairgrass","Monocot","Aira","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AICA","","AICA","Aira caryophyllea","","Aira","","caryophyllea","","","","","","","","","","","L.","","","","","silver hairgrass","Monocot","Aira","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AICAC2","","AICAC2","Aira caryophyllea var. caryophyllea","","Aira","","caryophyllea","","","","var.","","caryophyllea","","","","","L.","L.","","","","silver hairgrass","Monocot","Aira","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AICAC3","","AICAC3","Aira caryophyllea var. cupaniana","","Aira","","caryophyllea","","","","var.","","cupaniana","","","","","L.","(Guss.) Fiori","","","","silver hairgrass","Monocot","Aira","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AICAM2","","AICAM2","Aira caryophyllea var. multiculmis","","Aira","","caryophyllea","","","","var.","","multiculmis","","","","","L.","(Dumort.) Mathieu","","","","","Monocot","Aira","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AIEL4","","AIEL4","Aira elegans","","Aira","","elegans","","","","","","","","","","","Willd. ex Kunth","","","","","annual silver hairgrass","Monocot","Aira","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AIPR","","AIPR","Aira praecox","","Aira","","praecox","","","","","","","","","","","L.","","","","","yellow hairgrass","Monocot","Aira","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AJUGA","","AJUGA","Ajuga","","Ajuga","","","","","","","","","","","","","L.","","","","","bugle","Dicot","Ajuga","Lamiaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AJCH","","AJCH","Ajuga chamaepitys","","Ajuga","","chamaepitys","","","","","","","","","","","(L.) Schreb.","","","","","yellow bugle","Dicot","Ajuga","Lamiaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AJGE","","AJGE","Ajuga genevensis","","Ajuga","","genevensis","","","","","","","","","","","L.","","","","","blue bugle","Dicot","Ajuga","Lamiaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AJPY","","AJPY","Ajuga pyramidalis","","Ajuga","","pyramidalis","","","","","","","","","","","L.","","","","","pyramid bugle","Dicot","Ajuga","Lamiaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AJRE","","AJRE","Ajuga reptans","","Ajuga","","reptans","","","","","","","","","","","L.","","","","","common bugle","Dicot","Ajuga","Lamiaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AKEBI","","AKEBI","Akebia","","Akebia","","","","","","","","","","","","","Decne.","","","","","chocolate vine","Dicot","Akebia","Lardizabalaceae","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AKPE2","","AKPE2","Akebia ×pentaphylla","","Akebia","×","pentaphylla","","","","","","","","","","","(Makino) Makino","","","","quinata × trifoliata","chocolate vine","Dicot","Akebia","Lardizabalaceae","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AKQU","","AKQU","Akebia quinata","","Akebia","","quinata","","","","","","","","","","","(Houtt.) Decne.","","","","","chocolate vine","Dicot","Akebia","Lardizabalaceae","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALBIZ","","ALBIZ","Albizia","","Albizia","","","","","","","","","","","","","Durazz.","","","","","albizia","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALAC","","ALAC","Albizia acle","","Albizia","","acle","","","","","","","","","","","(Blanco) Merr.","","","","","akle","","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALAD2","","ALAD2","Albizia adianthifolia","","Albizia","","adianthifolia","","","","","","","","","","","(Schumach.) W. Wight","","","","","West African albizzia","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALAD","","ALAD","Albizia adinocephala","","Albizia","","adinocephala","","","","","","","","","","","(Donn. Sm.) Britton & Rose ex Record","","","","","cream albizia","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALAM12","","ALAM12","Albizia amara","","Albizia","","amara","","","","","","","","","","","(Roxb.) B. Boivin","","","","","","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALAN6","","ALAN6","Albizia antunesiana","","Albizia","","antunesiana","","","","","","","","","","","Harms","","","","","","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALCA8","","ALCA8","Albizia carbonaria","","Albizia","","carbonaria","","","","","","","","","","","Britton","","","","","naked albizia","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALCH2","","ALCH2","Albizia chinensis","","Albizia","","chinensis","","","","","","","","","","","(Osbeck) Merr.","","","","","Chinese albizia","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ALFE","","ALFE","Albizia ferruginea","","Albizia","","ferruginea","","","","","","","","","","","(Guill. & Perr.) Benth.","","","","","albizia","Dicot","Albizia","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
